frequency_Hz,impedance_ohm,phase_deg,resistance_ohm,reactance_ohm
57223.676593502205,981.8225821469052,0.6589900308421958,981.7576423900805,11.292228402195063
61359.072734131754,982.8445370189975,0.7585304249534618,982.7584080527231,13.011354647572812
65793.32246575682,981.1887301365315,0.965620012652313,981.0493889426234,16.535434746160437
70548.02310718645,980.1286462818605,0.9612803998182525,979.9907038718544,16.443344764971542
81113.08307896872,998.3563480568266,1.0341102283579766,998.1937436912349,18.01798437785678
86974.90026177834,997.1143825561542,0.7656915834155839,997.0253454567708,13.32487962975352
93260.334688322,993.0029726662378,0.9115151594852773,992.8773135734367,15.796959048518504
100000.0,994.9336668542365,0.7860101802004061,994.8400469058753,13.648535171686758
114975.69953977356,983.0755228198854,1.5987223096043235,982.6928483268485,27.427165636580884
123284.67394420659,984.7639011707844,1.8268716454689684,984.2633642286679,31.39380331159542
132194.11484660287,985.090883733877,1.90834722329936,984.5445277738423,32.80429920258408
141747.4162926805,988.2311373215988,2.0890113978546383,987.5743620673909,36.02305038619694
162975.08346206468,986.1297958362181,2.5905073978050197,985.1220418820183,44.57058260988177
174752.8400007683,986.7215259925721,2.8167254632942456,985.5294034164123,48.48881168682816
187381.74228603867,986.8858346619501,3.1397838185343914,985.4044001290156,54.05385150744366
200923.3002565046,988.7274993668275,3.3321034889943397,987.0559626978501,57.46820431160395
215443.46900318866,990.1634554150554,3.6586234591899727,988.1454631875393,63.18395382821301
247707.6355991714,992.5756799925595,4.237268368438175,989.8626014648411,73.33833059150649
265608.7782946684,993.52016103111,4.516405765168493,990.435109360912,78.23429248431317
284803.5868435805,994.9796645128235,4.888698804261135,991.3600525733158,84.7925642723668
305385.55088334123,996.6292647587378,5.233914210373094,992.4738961864656,90.91455748118061
351119.17342151277,1001.605012473375,5.998613966738845,996.1206478141498,104.67213578650409
376493.58067924716,1003.6062183583496,6.386648032719924,997.3777061202289,111.638491847111
403701.72585965495,1006.5391374747737,6.847247904100136,999.3600281384432,120.00237259150867
432876.12810830615,1010.0664775981384,7.285229659123258,1001.9123783465956,128.08542182223047
497702.35643321136,1019.417064494774,8.334415236462965,1008.6509006570616,147.7650567178881
533669.9231206313,1024.379615567572,8.78642236527295,1012.3581186379231,156.47567356701674
572236.765935022,1030.0700901154123,9.41327020053244,1016.1994829602111,168.47255379370725
613590.7273413176,1036.6991184375204,9.949131128538987,1021.1087548200256,179.11441315267967
705480.2310718645,1053.3876612034617,11.137902881528998,1033.547199633143,203.48403108398236
756463.3275546291,1061.9529556669956,11.725039483532056,1039.794345883173,215.80500068175553
811130.8307896872,1073.6006798102205,12.403896596019104,1048.540340883482,230.61130334161578
869749.0026177834,1084.726522994105,13.056552172621553,1056.6836941752672,245.05346386246188
932603.3468832199,1097.7753819850593,13.664369383551294,1066.704183636175,259.3317834464653
