frequency_Hz,impedance_ohm,phase_deg,resistance_ohm,reactance_ohm
1072.2672220103232,1118.9030191507975,-11.222352945948927,1097.5088141813048,-217.7575924258809
1149.7569953977356,1111.3862722342496,-10.78363540918017,1091.7600017140192,-207.94120507524858
1232.8467394420659,1104.3873529215068,-10.344694556903839,1086.4358245895519,-198.3144582258014
1321.9411484660286,1097.4677520530186,-9.94490323195306,1080.9775102367107,-189.5338733808497
1519.9110829529332,1085.3562330410373,-9.141920621898572,1071.5698489557699,-172.44190734835695
1629.7508346206434,1079.6008895670238,-8.769861851302544,1066.978969820294,-164.60242621278
1747.5284000076829,1073.9590768205946,-8.406130768641777,1062.421208091919,-157.00087669134632
1873.817422860383,1068.874195601062,-8.04673397984746,1058.3502966574813,-149.62184194441213
2154.4346900318847,1059.3940192459588,-7.3715491688143935,1050.6381223268938,-135.92359591890582
2310.1297000831605,1054.808525828438,-7.036980818296689,1046.8629547907497,-129.22453345686108
2477.0763559917114,1050.6744542004146,-6.730493482866133,1043.4336422653846,-123.13830800418069
2656.0877829466867,1046.6777953803926,-6.428966446488439,1040.095697113448,-117.1979018090733
3053.8555088334156,1039.55296807456,-5.84137046784076,1034.1550702670256,-105.8001137694602
3274.5491628777286,1036.244661016015,-5.574928996557454,1031.3432281261012,-100.66848207174165
3511.191734215131,1033.200818681036,-5.30814199520303,1028.7700008667077,-95.58356051056703
3764.9358067924672,1030.2124245397538,-5.043769268024234,1026.2232644199626,-90.5729056578919
4328.761281083057,1024.9740178692794,-4.5591455877968645,1021.7308057588333,-81.4732954439613
4641.588833612782,1022.6753812790611,-4.337858571714901,1019.7457979183012,-77.35271877730212
4977.023564332114,1020.7303424272541,-4.10585068443854,1018.1106143853647,-73.08357426614192
5336.699231206313,1018.3127769154452,-3.8948303138086784,1015.960893600633,-69.16917162615617
5722.3676593502205,1016.3863852225538,-3.695201314683268,1014.2733377853222,-65.50481145374937
6579.332246575683,1013.0015239174859,-3.306239917619543,1011.3154249831147,-58.4225868168387
7054.8023107186455,1011.4803358109467,-3.1249126340958977,1009.9763273276571,-55.1388063886304
7564.633275546291,1009.9104595453509,-2.953242348628923,1008.5692098665229,-52.03157895278267
8111.308307896872,1008.6373110019765,-2.791244387981976,1007.4406542357488,-49.11774972801996
9326.0334688322,1006.3555057070657,-2.4784582127884014,1005.4141112283924,-43.51860303072606
10000.0,1005.3513147151735,-2.3156046453523373,1004.5303730466771,-40.62013818577763
10722.672220103232,1004.0581264716596,-2.1913936463349364,1003.3238299873782,-38.39288362754282
11497.569953977356,1003.2802981287782,-2.0576758638574444,1002.6333726263329,-36.02328010211177
13219.411484660288,1001.361043173373,-1.7947632766227803,1000.8698025560242,-31.362033045243294
14174.741629268048,1000.7882035801063,-1.686934505478565,1000.3544610711529,-29.461511165239802
15199.11082952933,1000.9908616542588,-1.5699006631092758,1000.6151349811312,-27.423653331166356
16297.508346206434,1000.0896700229024,-1.4172496149900426,999.7837314528304,-24.73536756898275
18738.17422860383,998.4868219833694,-1.257792024361613,998.2462376689779,-21.9176334073579
20092.33002565046,998.3513153701172,-1.1542539393379112,998.1487355520065,-20.11095763939444
21544.346900318866,997.91438974961,-1.026189073822055,997.7543377193045,-17.87206847705168
23101.29700083158,997.140212054653,-0.963246259375575,996.9993008903282,-16.762950831978955
26560.87782946684,996.1198401551236,-0.8108479290819093,996.0200913033565,-14.096583654289697
28480.35868435805,995.5430564725697,-0.7030451413076518,995.4681109382009,-12.215457252013737
30538.555088334124,995.8019979597954,-0.6329917503541125,995.7412279347242,-11.001187743513034
32745.491628777316,996.1315820015196,-0.4966737584813664,996.094155334,-8.634950509138116
35111.917342151275,994.2608927434668,-0.4564704006436617,994.229339206887,-7.921104675013442
40370.17258596558,995.2869222797002,-0.4502291651417637,995.2561940138594,-7.820865555996829
43287.612810830615,993.5585710196953,-0.17709615041111296,993.5538249281622,-3.0709961442059805
46415.88833612782,991.7665620261052,-0.1847155347027175,991.7614080705639,-3.1973449881144917
49770.23564332114,992.0497019292617,-0.15228635842331537,992.0461978016145,-2.636764171613365
57223.676593502205,995.1101063127556,0.049935424868589415,995.1097283810325,0.8672757414476129
61359.072734131754,995.4506582244599,0.2955178242209314,995.4374175265848,5.134271858227404
65793.32246575682,991.9571682604095,0.23131689868281516,991.949084158275,4.004759764297188
70548.02310718645,996.1008031065909,0.479163258875928,996.0659699751548,8.33027052678359
81113.08307896872,998.5324784902878,0.44105872061160195,998.5028930785955,7.686554080450177
86974.90026177834,994.9176557363926,0.662486635918114,994.8511496667799,11.50355174219457
93260.334688322,994.3337932627136,0.6004971597756216,994.2791829229066,10.421076257961387
100000.0,991.2179394284714,0.39205779988387646,991.1947338501989,6.78255353523268
