frequency_Hz,impedance_ohm,phase_deg,resistance_ohm,reactance_ohm
1000.0,1126.5258508280567,-11.675030027651896,1103.2192633939724,-227.96436006608124
1417.4741629268049,1091.364678268096,-9.550447124900852,1076.2382547492755,-181.07479113741465
2009.2330025650479,1063.9192558270424,-7.701355773500638,1054.3227349515937,-142.57543085594912
2848.035868435802,1042.8975787769518,-6.131428723238792,1036.931688404861,-111.3913524501467
4037.017258596554,1027.5745547349404,-4.791430416445212,1023.9835552768393,-85.83206895627914
6135.907273413176,1014.6655800863359,-3.4935818874119295,1012.7799566676163,-61.83040339737393
8697.490026177835,1007.4515400793213,-2.6352931861842173,1006.3860970825802,-46.320937027305746
12328.467394420659,1002.4880008934392,-1.927791752276646,1001.920608921203,-33.72366163823332
17475.28400007683,999.0384630853497,-1.3462543736430626,998.762696766376,-23.47181867460472
24770.76355991714,996.4516074098931,-0.8640117285614022,996.3383120828623,-15.025770716759105
37649.35806792471,995.2990732888793,-0.3612075959202811,995.2792949119125,-6.274584396438025
53366.99231206313,994.9983270530456,0.14979109733829402,994.9949267404251,2.601268762668989
75646.3327554629,996.3444547652698,0.6159317012430501,996.2868849044231,10.710532617175144
107226.72220103232,996.91760313653,0.8926205172695564,996.7966244262522,15.530517567461352
151991.10829529332,995.6700833672395,1.3824465345838668,995.3802717326,24.021439550137654
231012.9700083158,997.2096333127785,2.243760998911889,996.4450780335616,39.0417626970864
327454.9162877732,1000.9138751226124,3.2299037497072494,999.3239173244287,56.39409256582458
464158.8833612782,1008.2947489142675,4.544099319604332,1005.1253258012542,79.88354098941984
657933.2246575683,1020.8405383227386,6.2538136820049495,1014.765607847292,111.20326350145817
1000000.0,1053.208151838481,9.024596914405114,1040.170585774956,165.20461127829847
