frequency_Hz,impedance_ohm,phase_deg,resistance_ohm,reactance_ohm
1000.0,1115.3015928912175,-11.785696213590148,1091.7892623430726,-227.8022162711688
1417.4741629268049,1079.8703054669045,-9.646597682121655,1064.6010266220935,-180.9544990995525
2009.2330025650479,1051.7283867563578,-7.8094123755377485,1041.9741656606482,-142.90709431279885
2848.035868435802,1030.6727761941513,-6.218580024574346,1024.608183574841,-111.64426424686519
4037.017258596554,1014.8696553926043,-4.867109991845134,1011.210202533301,-86.1065835419321
6135.907273413176,1001.9366667512345,-3.5192160988361207,1000.047282286579,-61.50217371606908
8697.490026177835,994.8420814577025,-2.6155633596352668,993.8056658246902,-45.39896049292619
12328.467394420659,989.6342064994216,-1.873919795466787,989.1049542384301,-32.36127585143735
17475.28400007683,986.4229271851957,-1.2317147471796508,986.1950024524047,-21.20397166833083
24770.76355991714,984.0270016299628,-0.6994386545991151,983.9536810955457,-12.012218586918484
37649.35806792471,984.8156406770065,-0.02824850077975552,984.8155209835317,-0.4855429929210418
53366.99231206313,982.9603446163356,0.7789484958986737,982.8695057859096,13.363146501742301
75646.3327554629,982.2138622430449,1.052973709235574,982.0479976716416,18.049970956169687
107226.72220103232,981.3952526780698,0.977493770129436,981.2524336231533,16.742266504023338
151991.10829529332,986.8431267282534,2.4643603756414127,985.9304555392018,42.432223734535704
231012.9700083158,990.0434534847612,3.9034367089168183,987.7467480631451,67.39734029406853
327454.9162877732,1000.6179455523175,5.576903042947055,995.8816771385739,97.24175081209599
464158.8833612782,1015.3378076785233,7.771429793143688,1006.0123269891395,137.29552668359793
657933.2246575683,1044.0077281072074,10.548046629613886,1026.3658185446645,191.11604556057907
1000000.0,1113.167155496221,14.331738662999573,1078.524012263175,275.5486727373051
