frequency_Hz,impedance_ohm,phase_deg,resistance_ohm,reactance_ohm
1000.0,1126.4896517499506,-11.672324301299998,1103.194577010143,-227.90493797883494
1417.4741629268049,1091.343958859361,-9.54251253700989,1076.2428878027515,-180.92231203700902
2009.2330025650479,1064.0030709637963,-7.696737226382633,1054.417284400049,-142.5016679860814
2848.035868435802,1042.8967369150316,-6.128414953512556,1036.9367091275265,-111.33671960227875
4037.017258596554,1027.6098773234996,-4.805431653919574,1023.9977485453757,-86.08525394525853
6135.907273413176,1014.6702078157218,-3.4845413331909043,1012.7943192947445,-61.670879944227096
8697.490026177835,1007.4041620265366,-2.621889843632389,1006.3495770603896,-46.08334209628589
12328.467394420659,1002.0638650476257,-1.9148996127770246,1001.5042727368266,-33.484045813882695
17475.28400007683,999.3756582027671,-1.3661434163760051,999.0915881067104,-23.826556247708982
24770.76355991714,996.498804643494,-0.9077695515273402,996.3737373764096,-15.787435589036939
37649.35806792471,995.8973169068139,-0.39082405761257116,995.8741482852088,-6.793128837361238
53366.99231206313,996.3944832809746,0.16697561533336144,996.3902520975602,2.903762683271777
75646.3327554629,998.0181863916799,0.5043154353821874,997.9795261190615,8.784407533316095
107226.72220103232,994.255306017843,0.9599294309561248,994.115768461713,16.656903686239723
151991.10829529332,995.9912201388117,1.3497005372856463,995.7148857034431,23.46011470940162
231012.9700083158,996.3555558643205,2.213530429871818,995.6120985092871,38.48302227778797
327454.9162877732,1001.0225051514103,3.2725018580716534,999.3901663002235,57.14325263770726
464158.8833612782,1007.7802251670117,4.660577015462737,1004.4480296607552,81.88490671851257
657933.2246575683,1021.9963318363298,6.438611637237468,1015.5501661886855,114.6052452597475
1000000.0,1055.2437052222176,9.178561138984957,1041.7323860354252,168.3238346047719
