ééå±âÒêî,éûä‘[sec],à⁄ìÆó [mm],â◊èd[N]
1,7.89,1.29998695570976,-2.98023223876953E-03
1,8.01,1.31998675502837,4.76837158203125E-03
1,8.13,1.33998655434698,1.78813934326172E-03
1,8.24,1.35998635366559,0.012516975402832
1,8.36,1.3799861529842,6.55651092529297E-03
1,8.48,1.39998595230281,-3.57627868652344E-03
1,8.6,1.41998575162143,5.96046447753906E-03
1,8.71,1.43998555094004,5.36441802978516E-03
1,8.83,1.45998535025865,3.57627868652344E-03
1,8.95,1.47998514957726,4.76837158203125E-03
1,9.07,1.49998494889587,7.15255737304688E-03
1,9.19,1.51998474821448,2.98023223876953E-03
1,9.3,1.53998454753309,-2.98023223876953E-03
1,9.42,1.55998434685171,4.76837158203125E-03
1,9.54,1.57998414617032,1.01327896118164E-02
1,9.66,1.59998394548893,1.07288360595703E-02
1,9.78,1.61998374480754,7.74860382080078E-03
1,9.89,1.63998354412615,2.38418579101563E-03
1,10.01,1.65998334344476,5.36441802978516E-03
1,10.13,1.67998314276338,5.36441802978516E-03
1,10.25,1.69998294208199,5.96046447753906E-03
1,10.36,1.7199827414006,7.74860382080078E-03
1,10.48,1.73998254071921,1.19209289550781E-02
1,10.6,1.75998234003782,1.31130218505859E-02
1,10.72,1.77998213935643,1.07288360595703E-02
1,10.84,1.79998193867505,1.19209289550781E-03
1,10.95,1.81998173799366,5.96046447753906E-03
1,11.07,1.83998153731227,7.15255737304688E-03
1,11.19,1.85998133663088,5.36441802978516E-03
1,11.31,1.87998113594949,0
1,11.43,1.8999809352681,8.34465026855469E-03
1,11.54,1.91998073458672,1.07288360595703E-02
1,11.66,1.93998053390533,1.07288360595703E-02
1,11.78,1.95998033322394,7.15255737304688E-03
1,11.9,1.97998013254255,8.94069671630859E-03
1,12.01,1.99997993186116,8.34465026855469E-03
1,12.13,2.01997973117977,1.43051147460938E-02
1,12.25,2.03997953049839,1.37090682983398E-02
1,12.37,2.059979329817,1.49011611938477E-02
1,12.49,2.07997912913561,1.60932540893555E-02
1,12.6,2.09997892845422,1.37090682983398E-02
1,12.72,2.11997872777283,1.37090682983398E-02
1,12.84,2.13997852709144,1.72853469848633E-02
1,12.96,2.15997832641006,1.54972076416016E-02
1,13.08,2.17997812572867,1.78813934326172E-02
1,13.19,2.19997792504728,1.72853469848633E-02
1,13.31,2.21997772436589,1.60932540893555E-02
1,13.43,2.2399775236845,1.78813934326172E-02
1,13.55,2.25997732300311,2.20537185668945E-02
1,13.67,2.27997712232172,1.78813934326172E-02
1,13.78,2.29997692164034,2.08616256713867E-02
1,13.9,2.31997672095895,2.08616256713867E-02
1,14.02,2.33997652027756,0.019073486328125
1,14.14,2.35997631959617,0.019073486328125
1,14.26,2.37997611891478,2.20537185668945E-02
1,14.37,2.39997591823339,2.50339508056641E-02
1,14.49,2.41997571755201,2.38418579101563E-02
1,14.61,2.43997551687062,2.08616256713867E-02
1,14.72,2.45997531618923,2.20537185668945E-02
1,14.85,2.47997511550784,2.32458114624023E-02
1,14.96,2.49997491482645,1.66893005371094E-02
1,15.08,2.51997471414506,2.02655792236328E-02
1,15.2,2.53997451346368,2.14576721191406E-02
1,15.31,2.55997431278229,2.74181365966797E-02
1,15.43,2.5799741121009,0.031590461730957
1,15.55,2.59997391141951,2.80141830444336E-02
1,15.67,2.61997371073812,2.50339508056641E-02
1,15.79,2.63997351005673,3.93390655517578E-02
1,15.9,2.65997330937535,2.68220901489258E-02
1,16.02,2.67997310869396,2.68220901489258E-02
1,16.14,2.69997290801257,3.27825546264648E-02
1,16.26,2.71997270733118,2.26497650146484E-02
1,16.37,2.73997250664979,3.09944152832031E-02
1,16.49,2.7599723059684,2.86102294921875E-02
1,16.61,2.77997210528702,3.33786010742188E-02
1,16.73,2.79997190460563,2.92062759399414E-02
1,16.85,2.81997170392424,2.74181365966797E-02
1,16.96,2.83997150324285,2.86102294921875E-02
1,17.08,2.85997130256146,0.025629997253418
1,17.2,2.87997110188007,3.09944152832031E-02
1,17.32,2.89997090119869,2.92062759399414E-02
1,17.44,2.9199707005173,3.39746475219727E-02
1,17.55,2.93997049983591,2.86102294921875E-02
1,17.67,2.95997029915452,3.57627868652344E-02
1,17.79,2.97997009847313,3.45706939697266E-02
1,17.91,2.99996989779174,3.63588333129883E-02
1,18.03,3.01996969711035,3.57627868652344E-02
1,18.14,3.03996949642897,3.69548797607422E-02
1,18.26,3.05996929574758,3.33786010742188E-02
1,18.38,3.07996909506619,3.57627868652344E-02
1,18.5,3.0999688943848,3.87430191040039E-02
1,18.62,3.11996869370341,4.29153442382813E-02
1,18.73,3.13996849302202,4.11272048950195E-02
1,18.85,3.15996829234064,0.03814697265625
1,18.97,3.17996809165925,3.63588333129883E-02
1,19.09,3.19996789097786,3.33786010742188E-02
1,19.2,3.21996769029647,3.69548797607422E-02
1,19.32,3.23996748961508,3.51667404174805E-02
1,19.44,3.25996728893369,3.45706939697266E-02
1,19.56,3.27996708825231,4.29153442382813E-02
1,19.68,3.29996688757092,4.05311584472656E-02
1,19.79,3.31996668688953,4.17232513427734E-02
1,19.91,3.33996648620814,4.41074371337891E-02
1,20.03,3.35996628552675,4.64916229248047E-02
1,20.15,3.37996608484536,4.41074371337891E-02
1,20.27,3.39996588416398,4.76837158203125E-02
1,20.38,3.41996568348259,3.87430191040039E-02
1,20.5,3.4399654828012,4.82797622680664E-02
1,20.62,3.45996528211981,4.35113906860352E-02
1,20.74,3.47996508143842,4.23192977905273E-02
1,20.85,3.49996488075703,4.23192977905273E-02
1,20.97,3.51996468007565,4.23192977905273E-02
1,21.09,3.53996447939426,3.99351119995117E-02
1,21.21,3.55996427871287,4.41074371337891E-02
1,21.33,3.57996407803148,4.52995300292969E-02
1,21.44,3.59996387735009,0.050663948059082
1,21.56,3.6199636766687,5.30481338500977E-02
1,21.68,3.63996347598732,4.70876693725586E-02
1,21.8,3.65996327530593,4.94718551635742E-02
1,21.92,3.67996307462454,5.48362731933594E-02
1,22.03,3.69996287394315,4.58955764770508E-02
1,22.15,3.71996267326176,4.88758087158203E-02
1,22.27,3.73996247258037,4.88758087158203E-02
1,22.39,3.75996227189898,4.41074371337891E-02
1,22.51,3.7799620712176,4.76837158203125E-02
1,22.62,3.79996187053621,4.94718551635742E-02
1,22.74,3.81996166985482,5.42402267456055E-02
1,22.86,3.83996146917343,5.42402267456055E-02
1,22.98,3.85996126849204,5.78165054321289E-02
1,23.1,3.87996106781066,0.057220458984375
1,23.21,3.89996086712927,5.30481338500977E-02
1,23.33,3.91996066644788,5.18560409545898E-02
1,23.45,3.93996046576649,5.54323196411133E-02
1,23.57,3.9599602650851,5.96046447753906E-02
1,23.69,3.97996006440371,6.31809234619141E-02
1,23.8,3.99995986372232,6.07967376708984E-02
1,23.92,4.01995966304094,6.02006912231445E-02
1,24.04,4.03995946235955,6.19888305664063E-02
1,24.16,4.05995926167816,5.54323196411133E-02
1,24.28,4.07995906099677,6.13927841186523E-02
1,24.39,4.09995886031538,6.07967376708984E-02
1,24.51,4.11995865963399,5.78165054321289E-02
1,24.63,4.13995845895261,5.96046447753906E-02
1,24.75,4.15995825827122,0.063776969909668
1,24.87,4.17995805758983,5.96046447753906E-02
1,24.98,4.19995785690844,6.02006912231445E-02
1,25.1,4.21995765622705,6.02006912231445E-02
1,25.22,4.23995745554566,5.90085983276367E-02
1,25.34,4.25995725486428,5.54323196411133E-02
1,25.46,4.27995705418289,5.96046447753906E-02
1,25.57,4.2999568535015,6.43730163574219E-02
1,25.69,4.31995665282011,5.60283660888672E-02
1,25.81,4.33995645213872,5.90085983276367E-02
1,25.93,4.35995625145733,7.03334808349609E-02
1,26.05,4.37995605077595,6.55651092529297E-02
1,26.16,4.39995585009456,6.19888305664063E-02
1,26.28,4.41995564941317,6.73532485961914E-02
1,26.4,4.43995544873178,0.069737434387207
1,26.51,4.45995524805039,6.85453414916992E-02
1,26.64,4.479955047369,0.069737434387207
1,26.75,4.49995484668762,6.19888305664063E-02
1,26.87,4.51995464600623,6.79492950439453E-02
1,26.99,4.53995444532484,6.31809234619141E-02
1,27.1,4.55995424464345,6.07967376708984E-02
1,27.22,4.57995404396206,5.96046447753906E-02
1,27.34,4.59995384328067,6.02006912231445E-02
1,27.46,4.61995364259928,0.063776969909668
1,27.58,4.6399534419179,6.91413879394531E-02
1,27.69,4.65995324123651,7.39097595214844E-02
1,27.81,4.67995304055512,6.79492950439453E-02
1,27.93,4.69995283987373,8.04662704467773E-02
1,28.05,4.71995263919234,0.063776969909668
1,28.16,4.73995243851095,0.069737434387207
1,28.28,4.75995223782957,7.33137130737305E-02
1,28.4,4.77995203714818,6.85453414916992E-02
1,28.52,4.79995183646679,7.27176666259766E-02
1,28.64,4.8199516357854,7.03334808349609E-02
1,28.75,4.83995143510401,6.67572021484375E-02
1,28.87,4.85995123442262,7.80820846557617E-02
1,28.99,4.87995103374124,7.56978988647461E-02
1,29.11,4.89995083305985,7.56978988647461E-02
1,29.23,4.91995063237846,8.16583633422852E-02
1,29.34,4.93995043169707,7.33137130737305E-02
1,29.46,4.95995023101568,7.68899917602539E-02
1,29.58,4.97995003033429,7.27176666259766E-02
1,29.7,4.99994982965291,8.10623168945313E-02
1,29.82,5.01994962897152,7.39097595214844E-02
1,29.93,5.03994942829013,7.74860382080078E-02
1,30.05,5.05994922760874,7.51018524169922E-02
1,30.17,5.07994902692735,7.09295272827148E-02
1,30.29,5.09994882624596,8.40425491333008E-02
1,30.41,5.11994862556458,8.04662704467773E-02
1,30.52,5.13994842488319,8.10623168945313E-02
1,30.64,5.1599482242018,7.51018524169922E-02
1,30.76,5.17994802352041,7.03334808349609E-02
1,30.88,5.19994782283902,7.74860382080078E-02
1,30.99,5.21994762215763,7.09295272827148E-02
1,31.11,5.23994742147625,6.49690628051758E-02
1,31.23,5.25994722079486,5.96046447753906E-02
1,31.35,5.27994702011347,6.07967376708984E-02
1,31.47,5.29994681943208,5.54323196411133E-02
1,31.58,5.31994661875069,4.82797622680664E-02
1,31.7,5.3399464180693,3.99351119995117E-02
1,31.82,5.35994621738791,1.72853469848633E-02
1,31.94,5.37994601670653,-1.72853469848633E-02
1,32.05,5.39994581602514,-2.02655792236328E-02
1,32.17,5.41994561534375,-1.01327896118164E-02
1,32.29,5.43994541466236,-1.31130218505859E-02
1,32.41,5.45994521398097,-1.72853469848633E-02
1,32.53,5.47994501329958,-1.78813934326172E-02
1,32.64,5.4999448126182,-1.49011611938477E-02
1,32.76,5.51994461193681,-0.012516975402832
1,32.88,5.53994441125542,-1.43051147460938E-02
1,33,5.55994421057403,-1.37090682983398E-02
1,33.12,5.57994400989264,-2.20537185668945E-02
1,33.23,5.59994380921125,-1.72853469848633E-02
1,33.35,5.61994360852987,-1.43051147460938E-02
1,33.47,5.63994340784848,-1.13248825073242E-02
1,33.59,5.65994320716709,-0.012516975402832
1,33.71,5.6799430064857,-1.84774398803711E-02
1,33.82,5.69994280580431,-1.19209289550781E-02
1,33.94,5.71994260512292,-1.78813934326172E-02
1,34.06,5.73994240444154,-1.78813934326172E-02
1,34.18,5.75994220376015,-1.96695327758789E-02
1,34.3,5.77994200307876,-1.66893005371094E-02
1,34.41,5.79994180239737,-1.78813934326172E-02
1,34.53,5.81994160171598,-0.012516975402832
1,34.65,5.83994140103459,-8.34465026855469E-03
1,34.76,5.85994120035321,-8.94069671630859E-03
1,34.88,5.87994099967182,-1.01327896118164E-02
1,35,5.89994079899043,-8.94069671630859E-03
1,35.12,5.91994059830904,-1.72853469848633E-02
1,35.24,5.93994039762765,-9.5367431640625E-03
1,35.35,5.95994019694626,-1.54972076416016E-02
1,35.47,5.97993999626487,-0.012516975402832
1,35.59,5.99993979558349,-1.54972076416016E-02
1,35.71,6.0199395949021,-1.37090682983398E-02
1,35.82,6.03993939422071,-1.31130218505859E-02
1,35.94,6.05993919353932,-1.31130218505859E-02
1,36.06,6.07993899285793,-1.07288360595703E-02
1,36.18,6.09993879217654,-1.13248825073242E-02
1,36.3,6.11993859149516,-1.72853469848633E-02
1,36.41,6.13993839081377,-1.13248825073242E-02
1,36.53,6.15993819013238,-1.84774398803711E-02
1,36.65,6.17993798945099,-9.5367431640625E-03
1,36.77,6.1999377887696,-0.012516975402832
1,36.89,6.21993758808821,-1.54972076416016E-02
1,37,6.23993738740683,-0.012516975402832
1,37.12,6.25993718672544,-1.66893005371094E-02
1,37.24,6.27993698604405,-1.66893005371094E-02
1,37.36,6.29993678536266,-1.72853469848633E-02
1,37.48,6.31993658468127,-2.14576721191406E-02
1,37.59,6.33993638399989,-2.02655792236328E-02
1,37.71,6.3599361833185,-1.49011611938477E-02
1,37.83,6.37993598263711,-1.43051147460938E-02
1,37.95,6.39993578195572,-5.96046447753906E-03
1,38.07,6.41993558127433,-8.34465026855469E-03
1,38.18,6.43993538059294,-1.43051147460938E-02
1,38.3,6.45993517991155,-1.07288360595703E-02
2,0.01,0,-2.92062759399414E-02
2,0.35,1.99997993186116E-02,-2.38418579101563E-02
2,0.46,3.99995986372232E-02,-3.27825546264648E-02
2,0.58,5.99993979558349E-02,-2.68220901489258E-02
2,0.7,7.99991972744465E-02,-2.74181365966797E-02
2,0.82,9.99989965930581E-02,-2.80141830444336E-02
2,0.94,0.11999879591167,-0.025629997253418
2,1.05,0.139998595230281,-2.92062759399414E-02
2,1.17,0.159998394548893,-2.02655792236328E-02
2,1.29,0.179998193867505,-2.08616256713867E-02
2,1.41,0.199997993186116,-1.72853469848633E-02
2,1.53,0.219997792504728,-2.86102294921875E-02
2,1.64,0.239997591823339,-3.03983688354492E-02
2,1.76,0.259997391141951,-2.50339508056641E-02
2,1.88,0.279997190460563,-1.37090682983398E-02
2,2,0.299996989779174,-1.96695327758789E-02
2,2.12,0.319996789097786,-2.26497650146484E-02
2,2.23,0.339996588416398,-2.14576721191406E-02
2,2.35,0.359996387735009,-1.60932540893555E-02
2,2.47,0.379996187053621,-0.019073486328125
2,2.59,0.399995986372232,-2.68220901489258E-02
2,2.71,0.419995785690844,-1.66893005371094E-02
2,2.82,0.439995585009456,-1.60932540893555E-02
2,2.94,0.459995384328067,-1.72853469848633E-02
2,3.06,0.479995183646679,-2.02655792236328E-02
2,3.18,0.499994982965291,-1.96695327758789E-02
2,3.3,0.519994782283902,-1.72853469848633E-02
2,3.41,0.539994581602514,-1.43051147460938E-02
2,3.53,0.559994380921125,-2.08616256713867E-02
2,3.65,0.579994180239737,-1.49011611938477E-02
2,3.77,0.599993979558349,-2.80141830444336E-02
2,3.89,0.61999377887696,-1.96695327758789E-02
2,4,0.639993578195572,-1.54972076416016E-02
2,4.12,0.659993377514184,-0.012516975402832
2,4.24,0.679993176832795,-2.38418579101563E-02
2,4.36,0.699992976151407,-2.62260437011719E-02
2,4.47,0.719992775470018,-1.31130218505859E-02
2,4.59,0.73999257478863,-1.31130218505859E-02
2,4.71,0.759992374107242,-1.43051147460938E-02
2,4.82,0.779992173425853,-1.37090682983398E-02
2,4.95,0.799991972744465,-1.37090682983398E-02
2,5.06,0.819991772063077,-1.84774398803711E-02
2,5.18,0.839991571381688,-1.19209289550781E-02
2,5.3,0.8599913707003,-1.43051147460938E-02
2,5.41,0.879991170018911,-1.01327896118164E-02
2,5.53,0.899990969337523,-2.08616256713867E-02
2,5.65,0.919990768656135,-1.78813934326172E-02
2,5.77,0.939990567974746,-8.34465026855469E-03
2,5.89,0.959990367293358,-1.66893005371094E-02
2,6,0.979990166611969,-8.34465026855469E-03
2,6.12,0.999989965930581,-1.43051147460938E-02
2,6.24,1.01998976524919,-1.49011611938477E-02
2,6.36,1.0399895645678,-1.07288360595703E-02
2,6.48,1.05998936388642,-1.31130218505859E-02
2,6.59,1.07998916320503,-7.15255737304688E-03
2,6.71,1.09998896252364,-1.07288360595703E-02
2,6.83,1.11998876184225,-9.5367431640625E-03
2,6.95,1.13998856116086,-9.5367431640625E-03
2,7.07,1.15998836047947,-4.17232513427734E-03
2,7.18,1.17998815979809,-6.55651092529297E-03
2,7.3,1.1999879591167,0
2,7.42,1.21998775843531,2.38418579101563E-03
2,7.54,1.23998755775392,3.57627868652344E-03
2,7.66,1.25998735707253,-4.76837158203125E-03
2,7.77,1.27998715639114,1.19209289550781E-03
2,7.89,1.29998695570976,-3.57627868652344E-03
2,8.01,1.31998675502837,0
2,8.13,1.33998655434698,-5.96046447753906E-04
2,8.24,1.35998635366559,-3.57627868652344E-03
2,8.36,1.3799861529842,-6.55651092529297E-03
2,8.48,1.39998595230281,4.76837158203125E-03
2,8.6,1.41998575162143,0
2,8.72,1.43998555094004,-4.76837158203125E-03
2,8.83,1.45998535025865,2.98023223876953E-03
2,8.95,1.47998514957726,2.98023223876953E-03
2,9.07,1.49998494889587,-1.19209289550781E-03
2,9.19,1.51998474821448,0
2,9.31,1.53998454753309,1.37090682983398E-02
2,9.42,1.55998434685171,9.5367431640625E-03
2,9.54,1.57998414617032,1.07288360595703E-02
2,9.66,1.59998394548893,8.94069671630859E-03
2,9.78,1.61998374480754,4.76837158203125E-03
2,9.9,1.63998354412615,7.74860382080078E-03
2,10.01,1.65998334344476,1.31130218505859E-02
2,10.13,1.67998314276338,1.60932540893555E-02
2,10.25,1.69998294208199,5.36441802978516E-03
2,10.37,1.7199827414006,1.01327896118164E-02
2,10.49,1.73998254071921,3.57627868652344E-03
2,10.6,1.75998234003782,1.54972076416016E-02
2,10.72,1.77998213935643,1.37090682983398E-02
2,10.84,1.79998193867505,6.55651092529297E-03
2,10.96,1.81998173799366,8.34465026855469E-03
2,11.08,1.83998153731227,8.34465026855469E-03
2,11.19,1.85998133663088,5.96046447753906E-03
2,11.31,1.87998113594949,1.49011611938477E-02
2,11.43,1.8999809352681,1.72853469848633E-02
2,11.55,1.91998073458672,1.01327896118164E-02
2,11.66,1.93998053390533,1.54972076416016E-02
2,11.78,1.95998033322394,2.02655792236328E-02
2,11.9,1.97998013254255,1.84774398803711E-02
2,12.02,1.99997993186116,1.37090682983398E-02
2,12.14,2.01997973117977,9.5367431640625E-03
2,12.25,2.03997953049839,1.01327896118164E-02
2,12.37,2.059979329817,1.66893005371094E-02
2,12.49,2.07997912913561,1.49011611938477E-02
2,12.61,2.09997892845422,2.14576721191406E-02
2,12.73,2.11997872777283,2.50339508056641E-02
2,12.84,2.13997852709144,1.84774398803711E-02
2,12.96,2.15997832641006,1.78813934326172E-02
2,13.08,2.17997812572867,2.50339508056641E-02
2,13.2,2.19997792504728,2.50339508056641E-02
2,13.32,2.21997772436589,2.26497650146484E-02
2,13.43,2.2399775236845,2.08616256713867E-02
2,13.55,2.25997732300311,0.019073486328125
2,13.67,2.27997712232172,2.74181365966797E-02
2,13.79,2.29997692164034,2.32458114624023E-02
2,13.91,2.31997672095895,1.96695327758789E-02
2,14.02,2.33997652027756,2.08616256713867E-02
2,14.14,2.35997631959617,1.72853469848633E-02
2,14.26,2.37997611891478,2.20537185668945E-02
2,14.38,2.39997591823339,2.62260437011719E-02
2,14.5,2.41997571755201,2.92062759399414E-02
2,14.61,2.43997551687062,0.019073486328125
2,14.73,2.45997531618923,2.26497650146484E-02
2,14.85,2.47997511550784,2.26497650146484E-02
2,14.97,2.49997491482645,2.02655792236328E-02
2,15.09,2.51997471414506,2.74181365966797E-02
2,15.2,2.53997451346368,3.93390655517578E-02
2,15.32,2.55997431278229,2.44379043579102E-02
2,15.44,2.5799741121009,0.025629997253418
2,15.56,2.59997391141951,2.62260437011719E-02
2,15.67,2.61997371073812,2.92062759399414E-02
2,15.79,2.63997351005673,2.44379043579102E-02
2,15.91,2.65997330937535,3.21865081787109E-02
2,16.02,2.67997310869396,2.50339508056641E-02
2,16.14,2.69997290801257,2.68220901489258E-02
2,16.26,2.71997270733118,3.21865081787109E-02
2,16.38,2.73997250664979,2.74181365966797E-02
2,16.5,2.7599723059684,3.21865081787109E-02
2,16.61,2.77997210528702,0.03814697265625
2,16.73,2.79997190460563,2.80141830444336E-02
2,16.85,2.81997170392424,0.03814697265625
2,16.97,2.83997150324285,3.27825546264648E-02
2,17.08,2.85997130256146,3.09944152832031E-02
2,17.2,2.87997110188007,3.75509262084961E-02
2,17.32,2.89997090119869,3.75509262084961E-02
2,17.44,2.9199707005173,0.031590461730957
2,17.56,2.93997049983591,3.57627868652344E-02
2,17.67,2.95997029915452,3.51667404174805E-02
2,17.79,2.97997009847313,3.63588333129883E-02
2,17.91,2.99996989779174,3.87430191040039E-02
2,18.03,3.01996969711035,3.87430191040039E-02
2,18.15,3.03996949642897,4.29153442382813E-02
2,18.26,3.05996929574758,4.05311584472656E-02
2,18.38,3.07996909506619,0.044703483581543
2,18.5,3.0999688943848,4.76837158203125E-02
2,18.62,3.11996869370341,4.52995300292969E-02
2,18.73,3.13996849302202,3.93390655517578E-02
2,18.85,3.15996829234064,4.17232513427734E-02
2,18.97,3.17996809165925,4.52995300292969E-02
2,19.09,3.19996789097786,4.70876693725586E-02
2,19.21,3.21996769029647,5.54323196411133E-02
2,19.32,3.23996748961508,3.93390655517578E-02
2,19.44,3.25996728893369,3.93390655517578E-02
2,19.56,3.27996708825231,4.11272048950195E-02
2,19.68,3.29996688757092,4.29153442382813E-02
2,19.8,3.31996668688953,4.29153442382813E-02
2,19.91,3.33996648620814,4.29153442382813E-02
2,20.03,3.35996628552675,0.03814697265625
2,20.15,3.37996608484536,4.29153442382813E-02
2,20.27,3.39996588416398,4.82797622680664E-02
2,20.39,3.41996568348259,4.23192977905273E-02
2,20.5,3.4399654828012,5.12599945068359E-02
2,20.62,3.45996528211981,5.18560409545898E-02
2,20.74,3.47996508143842,5.24520874023438E-02
2,20.86,3.49996488075703,4.82797622680664E-02
2,20.98,3.51996468007565,0.050663948059082
2,21.09,3.53996447939426,5.48362731933594E-02
2,21.21,3.55996427871287,5.42402267456055E-02
2,21.33,3.57996407803148,4.82797622680664E-02
2,21.45,3.59996387735009,5.48362731933594E-02
2,21.56,3.6199636766687,5.48362731933594E-02
2,21.68,3.63996347598732,5.54323196411133E-02
2,21.8,3.65996327530593,6.49690628051758E-02
2,21.91,3.67996307462454,6.61611557006836E-02
2,22.03,3.69996287394315,0.063776969909668
2,22.15,3.71996267326176,6.19888305664063E-02
2,22.27,3.73996247258037,6.31809234619141E-02
2,22.39,3.75996227189898,6.55651092529297E-02
2,22.5,3.7799620712176,5.78165054321289E-02
2,22.62,3.79996187053621,0.063776969909668
2,22.74,3.81996166985482,6.25848770141602E-02
2,22.86,3.83996146917343,6.07967376708984E-02
2,22.97,3.85996126849204,6.02006912231445E-02
2,23.09,3.87996106781066,5.30481338500977E-02
2,23.21,3.89996086712927,6.67572021484375E-02
2,23.33,3.91996066644788,5.90085983276367E-02
2,23.45,3.93996046576649,6.07967376708984E-02
2,23.56,3.9599602650851,0.069737434387207
2,23.68,3.97996006440371,6.25848770141602E-02
2,23.8,3.99995986372232,6.07967376708984E-02
2,23.92,4.01995966304094,0.063776969909668
2,24.04,4.03995946235955,0.063776969909668
2,24.15,4.05995926167816,6.07967376708984E-02
2,24.27,4.07995906099677,6.49690628051758E-02
2,24.39,4.09995886031538,0.063776969909668
2,24.51,4.11995865963399,6.19888305664063E-02
2,24.62,4.13995845895261,7.33137130737305E-02
2,24.74,4.15995825827122,0.069737434387207
2,24.86,4.17995805758983,7.15255737304688E-02
2,24.98,4.19995785690844,6.25848770141602E-02
2,25.1,4.21995765622705,6.49690628051758E-02
2,25.21,4.23995745554566,0.069737434387207
2,25.33,4.25995725486428,7.27176666259766E-02
2,25.45,4.27995705418289,7.56978988647461E-02
2,25.57,4.2999568535015,6.55651092529297E-02
2,25.69,4.31995665282011,6.85453414916992E-02
2,25.8,4.33995645213872,6.73532485961914E-02
2,25.92,4.35995625145733,6.73532485961914E-02
2,26.04,4.37995605077595,7.33137130737305E-02
2,26.16,4.39995585009456,6.67572021484375E-02
2,26.28,4.41995564941317,6.67572021484375E-02
2,26.39,4.43995544873178,0.069737434387207
2,26.51,4.45995524805039,7.03334808349609E-02
2,26.63,4.479955047369,7.45058059692383E-02
2,26.75,4.49995484668762,7.98702239990234E-02
2,26.87,4.51995464600623,7.21216201782227E-02
2,26.98,4.53995444532484,7.09295272827148E-02
2,27.1,4.55995424464345,0.0762939453125
2,27.22,4.57995404396206,0.069737434387207
2,27.34,4.59995384328067,7.21216201782227E-02
2,27.45,4.61995364259928,7.86781311035156E-02
2,27.57,4.6399534419179,7.80820846557617E-02
