ééå±âÒêî,éûä‘[sec],à⁄ìÆó [mm],â◊èd[N]
4,59.47,10.0598990572616,0.163912773132324
4,59.59,10.0798988565803,0.16629695892334
4,59.7,10.0998986558989,0.161528587341309
4,59.82,10.1198984552175,0.165700912475586
4,59.94,10.1398982545361,0.162124633789063
4,60.06,10.1598980538547,0.159740447998047
4,60.18,10.1798978531733,0.162720680236816
4,60.29,10.1998976524919,0.16331672668457
4,60.41,10.2198974518105,0.159144401550293
4,60.53,10.2398972511292,0.157356262207031
4,60.65,10.2598970504478,0.161528587341309
4,60.77,10.2798968497664,0.167489051818848
4,60.88,10.299896649085,0.165104866027832
4,61,10.3198964484036,0.163912773132324
4,61.12,10.3398962477222,0.16331672668457
4,61.24,10.3598960470408,0.165104866027832
4,61.35,10.3798958463594,0.168085098266602
4,61.47,10.399895645678,0.165700912475586
4,61.59,10.4198954449967,0.164508819580078
4,61.71,10.4398952443153,0.162124633789063
4,61.83,10.4598950436339,0.165104866027832
4,61.94,10.4798948429525,0.167489051818848
4,62.06,10.4998946422711,0.156760215759277
4,62.18,10.5198944415897,0.157356262207031
4,62.3,10.5398942409083,0.160336494445801
4,62.42,10.5598940402269,0.159740447998047
4,62.53,10.5798938395455,0.159740447998047
4,62.65,10.5998936388642,0.167489051818848
4,62.77,10.6198934381828,0.169277191162109
4,62.89,10.6398932375014,0.168681144714355
4,63.01,10.65989303682,0.172257423400879
4,63.12,10.6798928361386,0.171065330505371
4,63.24,10.6998926354572,0.169277191162109
4,63.36,10.7198924347758,0.166893005371094
4,63.48,10.7398922340944,0.16331672668457
4,63.6,10.7598920334131,0.171065330505371
4,63.71,10.7798918327317,0.181794166564941
4,63.83,10.7998916320503,0.175237655639648
4,63.95,10.8198914313689,0.174045562744141
4,64.07,10.8398912306875,0.170469284057617
4,64.19,10.8598910300061,0.175833702087402
4,64.3,10.8798908293247,0.179409980773926
4,64.42,10.8998906286433,0.171065330505371
4,64.54,10.9198904279619,0.178217887878418
4,64.66,10.9398902272806,0.172257423400879
4,64.78,10.9598900265992,0.174641609191895
4,64.89,10.9798898259178,0.175237655639648
4,65.01,10.9998896252364,0.178217887878418
4,65.13,11.019889424555,0.181198120117188
